SpotX,SpotY,ItemID,ItemWidth,ItemHeight,hasItem
960,1560,0,0,0,null
960,1600,0,0,0,null
960,1640,0,0,0,null
960,1680,0,0,0,null
960,1720,0,0,0,null
960,1760,0,0,0,null
1000,0,0,0,0,null
1000,40,0,0,0,null
1000,80,0,0,0,null
1000,120,0,0,0,null
1000,160,0,0,0,null
1000,200,0,0,0,null
1000,240,0,0,0,null
1000,280,0,0,0,null
1000,320,0,0,0,null
1000,360,0,0,0,null
1000,400,0,0,0,null
1000,440,0,0,0,null
1000,480,0,0,0,null
1000,520,0,0,0,null
1000,560,0,0,0,null
1000,600,0,0,0,null
1000,640,0,0,0,null
1000,680,0,0,0,null
1000,720,0,0,0,null
1000,760,0,0,0,null
1000,800,0,0,0,null
1000,840,0,0,0,null
1000,880,0,0,0,null
1000,920,0,0,0,null
1000,960,0,0,0,null
1000,1000,0,0,0,null
1000,1040,0,0,0,null
1000,1080,0,0,0,null
1000,1120,0,0,0,null
1000,1160,0,0,0,null
1000,1200,0,0,0,null
1000,1240,0,0,0,null
1000,1280,0,0,0,null
1000,1320,0,0,0,null
1000,1360,0,0,0,null
1000,1400,0,0,0,null
1000,1440,0,0,0,null
1000,1480,0,0,0,null
1000,1520,0,0,0,null
1000,1560,0,0,0,null
1000,1600,0,0,0,null
1000,1640,0,0,0,null
1000,1680,0,0,0,null
1000,1720,0,0,0,null
1000,1760,0,0,0,null
1040,0,0,0,0,null
1040,40,0,0,0,null
1040,80,0,0,0,null
1040,120,0,0,0,null
1040,160,0,0,0,null
1040,200,0,0,0,null
1040,240,0,0,0,null
1040,280,0,0,0,null
1040,320,0,0,0,null
1040,360,0,0,0,null
1040,400,0,0,0,null
1040,440,0,0,0,null
1040,480,0,0,0,null
1040,520,0,0,0,null
1040,560,0,0,0,null
1040,600,0,0,0,null
1040,640,0,0,0,null
1040,680,0,0,0,null
1040,720,0,0,0,null
1040,760,0,0,0,null
1040,800,0,0,0,null
1040,840,0,0,0,null
1040,880,0,0,0,null
1040,920,0,0,0,null
1040,960,0,0,0,null
1040,1000,0,0,0,null
1040,1040,0,0,0,null
1040,1080,0,0,0,null
1040,1120,0,0,0,null
1040,1160,0,0,0,null
1040,1200,0,0,0,null
1040,1240,0,0,0,null
1040,1280,0,0,0,null
1040,1320,0,0,0,null
1040,1360,0,0,0,null
1040,1400,0,0,0,null
1040,1440,0,0,0,null
1040,1480,0,0,0,null
1040,1520,0,0,0,null
1040,1560,0,0,0,null
1040,1600,0,0,0,null
1040,1640,0,0,0,null
1040,1680,0,0,0,null
1040,1720,0,0,0,null
1040,1760,0,0,0,null
1080,0,0,0,0,null
1080,40,0,0,0,null
1080,80,0,0,0,null
1080,120,0,0,0,null
1080,160,0,0,0,null
1080,200,0,0,0,null
1080,240,0,0,0,null
1080,280,0,0,0,null
1080,320,0,0,0,null
1080,360,0,0,0,null
1080,400,0,0,0,null
1080,440,0,0,0,null
1080,480,0,0,0,null
1080,520,0,0,0,null
1080,560,0,0,0,null
1080,600,0,0,0,null
1080,640,0,0,0,null
1080,680,0,0,0,null
1080,720,0,0,0,null
1080,760,0,0,0,null
1080,800,0,0,0,null
1080,840,0,0,0,null
1080,880,0,0,0,null
1080,920,0,0,0,null
1080,960,0,0,0,null
1080,1000,0,0,0,null
1080,1040,0,0,0,null
1080,1080,0,0,0,null
1080,1120,0,0,0,null
1080,1160,0,0,0,null
1080,1200,0,0,0,null
1080,1240,0,0,0,null
1080,1280,0,0,0,null
1080,1320,0,0,0,null
1080,1360,0,0,0,null
1080,1400,0,0,0,null
1080,1440,0,0,0,null
1080,1480,0,0,0,null
1080,1520,0,0,0,null
1080,1560,0,0,0,null
1080,1600,0,0,0,null
1080,1640,0,0,0,null
1080,1680,0,0,0,null
1080,1720,0,0,0,null
1080,1760,0,0,0,null
1120,0,0,0,0,null
1120,40,0,0,0,null
1120,80,0,0,0,null
1120,120,0,0,0,null
1120,160,0,0,0,null
1120,200,0,0,0,null
1120,240,0,0,0,null
1120,280,0,0,0,null
1120,320,0,0,0,null
1120,360,0,0,0,null
1120,400,0,0,0,null
1120,440,0,0,0,null
1120,480,0,0,0,null
1120,520,0,0,0,null
1120,560,0,0,0,null
1120,600,0,0,0,null
1120,640,0,0,0,null
1120,680,0,0,0,null
1120,720,0,0,0,null
1120,760,0,0,0,null
1120,800,0,0,0,null
1120,840,0,0,0,null
1120,880,0,0,0,null
1120,920,0,0,0,null
1120,960,0,0,0,null
1120,1000,0,0,0,null
1120,1040,0,0,0,null
1120,1080,0,0,0,null
1120,1120,0,0,0,null
1120,1160,0,0,0,null
1120,1200,0,0,0,null
1120,1240,0,0,0,null
1120,1280,0,0,0,null
1120,1320,0,0,0,null
1120,1360,0,0,0,null
1120,1400,0,0,0,null
1120,1440,0,0,0,null
1120,1480,0,0,0,null
1120,1520,0,0,0,null
1120,1560,0,0,0,null
1120,1600,0,0,0,null
1120,1640,0,0,0,null
1120,1680,0,0,0,null
1120,1720,0,0,0,null
1120,1760,0,0,0,null
1160,0,0,0,0,null
1160,40,0,0,0,null
1160,80,0,0,0,null
1160,120,0,0,0,null
1160,160,0,0,0,null
1160,200,0,0,0,null
1160,240,0,0,0,null
1160,280,0,0,0,null
1160,320,0,0,0,null
1160,360,0,0,0,null
1160,400,0,0,0,null
1160,440,0,0,0,null
1160,480,0,0,0,null
1160,520,0,0,0,null
1160,560,0,0,0,null
1160,600,0,0,0,null
1160,640,0,0,0,null
1160,680,0,0,0,null
1160,720,0,0,0,null
1160,760,0,0,0,null
1160,800,0,0,0,null
1160,840,0,0,0,null
1160,880,0,0,0,null
1160,920,0,0,0,null
1160,960,0,0,0,null
1160,1000,0,0,0,null
1160,1040,0,0,0,null
1160,1080,0,0,0,null
1160,1120,0,0,0,null
1160,1160,0,0,0,null
1160,1200,0,0,0,null
1160,1240,0,0,0,null
1160,1280,0,0,0,null
1160,1320,0,0,0,null
1160,1360,0,0,0,null
1160,1400,0,0,0,null
1160,1440,0,0,0,null
1160,1480,0,0,0,null
1160,1520,0,0,0,null
1160,1560,0,0,0,null
1160,1600,0,0,0,null
1160,1640,0,0,0,null
1160,1680,0,0,0,null
1160,1720,0,0,0,null
1160,1760,0,0,0,null
1200,0,0,0,0,null
1200,40,0,0,0,null
1200,80,0,0,0,null
1200,120,0,0,0,null
1200,160,0,0,0,null
1200,200,0,0,0,null
1200,240,0,0,0,null
1200,280,0,0,0,null
1200,320,0,0,0,null
1200,360,0,0,0,null
1200,400,0,0,0,null
1200,440,0,0,0,null
1200,480,0,0,0,null
1200,520,0,0,0,null
1200,560,0,0,0,null
1200,600,0,0,0,null
1200,640,0,0,0,null
1200,680,0,0,0,null
1200,720,0,0,0,null
1200,760,0,0,0,null
1200,800,0,0,0,null
1200,840,0,0,0,null
1200,880,0,0,0,null
1200,920,0,0,0,null
1200,960,0,0,0,null
1200,1000,0,0,0,null
1200,1040,0,0,0,null
1200,1080,0,0,0,null
1200,1120,0,0,0,null
1200,1160,0,0,0,null
1200,1200,0,0,0,null
1200,1240,0,0,0,null
1200,1280,0,0,0,null
1200,1320,0,0,0,null
1200,1360,0,0,0,null
1200,1400,0,0,0,null
1200,1440,0,0,0,null
1200,1480,0,0,0,null
1200,1520,0,0,0,null
1200,1560,0,0,0,null
1200,1600,0,0,0,null
1200,1640,0,0,0,null
1200,1680,0,0,0,null
1200,1720,0,0,0,null
1200,1760,0,0,0,null
1240,0,0,0,0,null
1240,40,0,0,0,null
1240,80,0,0,0,null
1240,120,0,0,0,null
1240,160,0,0,0,null
1240,200,0,0,0,null
1240,240,0,0,0,null
1240,280,0,0,0,null
1240,320,0,0,0,null
1240,360,0,0,0,null
1240,400,0,0,0,null
1240,440,0,0,0,null
1240,480,0,0,0,null
1240,520,0,0,0,null
1240,560,0,0,0,null
1240,600,0,0,0,null
1240,640,0,0,0,null
1240,680,0,0,0,null
1240,720,0,0,0,null
1240,760,0,0,0,null
1240,800,0,0,0,null
1240,840,0,0,0,null
1240,880,0,0,0,null
1240,920,0,0,0,null
1240,960,0,0,0,null
1240,1000,0,0,0,null
1240,1040,0,0,0,null
1240,1080,0,0,0,null
1240,1120,0,0,0,null
1240,1160,0,0,0,null
1240,1200,0,0,0,null
1240,1240,0,0,0,null
1240,1280,0,0,0,null
1240,1320,0,0,0,null
1240,1360,0,0,0,null
1240,1400,0,0,0,null
1240,1440,0,0,0,null
1240,1480,0,0,0,null
1240,1520,0,0,0,null
1240,1560,0,0,0,null
1240,1600,0,0,0,null
1240,1640,0,0,0,null
1240,1680,0,0,0,null
1240,1720,0,0,0,null
1240,1760,0,0,0,null
1280,0,0,0,0,null
1280,40,0,0,0,null
1280,80,0,0,0,null
1280,120,0,0,0,null
1280,160,0,0,0,null
1280,200,0,0,0,null
1280,240,0,0,0,null
1280,280,0,0,0,null
1280,320,0,0,0,null
1280,360,0,0,0,null
1280,400,0,0,0,null
1280,440,0,0,0,null
1280,480,0,0,0,null
1280,520,0,0,0,null
1280,560,0,0,0,null
1280,600,0,0,0,null
1280,640,0,0,0,null
1280,680,0,0,0,null
1280,720,0,0,0,null
1280,760,0,0,0,null
1280,800,0,0,0,null
1280,840,0,0,0,null
1280,880,0,0,0,null
1280,920,0,0,0,null
1280,960,0,0,0,null
1280,1000,0,0,0,null
1280,1040,0,0,0,null
1280,1080,0,0,0,null
1280,1120,0,0,0,null
1280,1160,0,0,0,null
1280,1200,0,0,0,null
1280,1240,0,0,0,null
1280,1280,0,0,0,null
1280,1320,0,0,0,null
1280,1360,0,0,0,null
1280,1400,0,0,0,null
1280,1440,0,0,0,null
1280,1480,0,0,0,null
1280,1520,0,0,0,null
1280,1560,0,0,0,null
1280,1600,0,0,0,null
1280,1640,0,0,0,null
1280,1680,0,0,0,null
1280,1720,0,0,0,null
1280,1760,0,0,0,null
1320,0,0,0,0,null
1320,40,0,0,0,null
1320,80,0,0,0,null
1320,120,0,0,0,null
1320,160,0,0,0,null
1320,200,0,0,0,null
1320,240,0,0,0,null
1320,280,0,0,0,null
1320,320,0,0,0,null
1320,360,0,0,0,null
1320,400,0,0,0,null
1320,440,0,0,0,null
1320,480,0,0,0,null
1320,520,0,0,0,null
1320,560,0,0,0,null
1320,600,0,0,0,null
1320,640,0,0,0,null
1320,680,0,0,0,null
1320,720,0,0,0,null
1320,760,0,0,0,null
1320,800,0,0,0,null
1320,840,0,0,0,null
1320,880,0,0,0,null
1320,920,0,0,0,null
1320,960,0,0,0,null
1320,1000,0,0,0,null
1320,1040,0,0,0,null
1320,1080,0,0,0,null
1320,1120,0,0,0,null
1320,1160,0,0,0,null
1320,1200,0,0,0,null
1320,1240,0,0,0,null
1320,1280,0,0,0,null
1320,1320,0,0,0,null
1320,1360,0,0,0,null
1320,1400,0,0,0,null
1320,1440,0,0,0,null
1320,1480,0,0,0,null
1320,1520,0,0,0,null
1320,1560,0,0,0,null
1320,1600,0,0,0,null
1320,1640,0,0,0,null
1320,1680,0,0,0,null
1320,1720,0,0,0,null
1320,1760,0,0,0,null
1360,0,0,0,0,null
1360,40,0,0,0,null
1360,80,0,0,0,null
1360,120,0,0,0,null
1360,160,0,0,0,null
1360,200,0,0,0,null
1360,240,0,0,0,null
1360,280,0,0,0,null
1360,320,0,0,0,null
1360,360,0,0,0,null
1360,400,0,0,0,null
1360,440,0,0,0,null
1360,480,0,0,0,null
1360,520,0,0,0,null
1360,560,0,0,0,null
1360,600,0,0,0,null
1360,640,0,0,0,null
1360,680,0,0,0,null
1360,720,0,0,0,null
1360,760,0,0,0,null
1360,800,0,0,0,null
1360,840,0,0,0,null
1360,880,0,0,0,null
1360,920,0,0,0,null
1360,960,0,0,0,null
1360,1000,0,0,0,null
1360,1040,0,0,0,null
1360,1080,0,0,0,null
1360,1120,0,0,0,null
1360,1160,0,0,0,null
1360,1200,0,0,0,null
1360,1240,0,0,0,null
1360,1280,0,0,0,null
1360,1320,0,0,0,null
1360,1360,0,0,0,null
1360,1400,0,0,0,null
1360,1440,0,0,0,null
1360,1480,0,0,0,null
1360,1520,0,0,0,null
1360,1560,0,0,0,null
1360,1600,0,0,0,null
1360,1640,0,0,0,null
1360,1680,0,0,0,null
1360,1720,0,0,0,null
1360,1760,0,0,0,null
